date,month_year,boutique_id,boutique_name,market,category,product,forecast_demand,actual_demand,stock_available,stock_cover_weeks,reorder_point,lead_time_days,stockout_risk,overstock_risk,waitlist_count,sales_velocity,unit_cost_usd
2024-07-01,Jul 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,28,25,36,6.0,11,41,Low,Medium,0,6.0,428.66
2024-07-31,Jul 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,28,30,24,3.4,11,66,Low,Low,0,7.1,428.66
2024-08-30,Aug 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,30,27,31,4.8,12,33,Low,Low,0,6.4,428.66
2024-09-29,Sep 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,43,40,49,5.2,17,40,Low,Low,0,9.5,428.66
2024-10-29,Oct 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,47,51,38,3.1,18,58,Low,Low,0,12.1,428.66
2024-11-28,Nov 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,41,47,56,5.0,16,42,Low,Medium,0,11.2,428.66
2024-12-28,Dec 2024,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,51,51,37,3.1,20,66,Medium,Low,0,12.1,428.66
2025-01-27,Jan 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,55,64,59,3.9,22,20,Low,Low,0,15.2,428.66
2025-02-26,Feb 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,53,47,39,3.5,21,76,Medium,Low,0,11.2,428.66
2025-03-28,Mar 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,38,37,34,3.9,15,85,Low,Low,0,8.8,428.66
2025-04-27,Apr 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,36,31,30,4.1,14,53,Low,Low,0,7.4,428.66
2025-05-27,May 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,41,46,56,5.1,16,36,Low,Medium,0,11.0,428.66
2025-06-26,Jun 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,34,38,41,4.6,13,64,Low,Medium,0,9.0,428.66
2025-07-26,Jul 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,28,27,29,4.5,11,40,Low,Low,0,6.4,428.66
2025-08-25,Aug 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,30,34,32,4.0,12,62,Low,Low,0,8.1,428.66
2025-09-24,Sep 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,43,40,57,6.0,17,28,Low,Medium,0,9.5,428.66
2025-10-24,Oct 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,47,43,53,5.2,18,77,Low,Low,0,10.2,428.66
2025-11-23,Nov 2025,au-2,Aurelle Collins St Melbourne,Australia,Accessories,Panthère Chain Bag,41,38,37,4.1,16,31,Low,Low,0,9.0,428.66
2024-07-01,Jul 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,29,30,40,5.6,11,26,Low,Medium,0,7.1,428.66
2024-07-31,Jul 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,29,32,30,3.9,11,14,Low,Low,0,7.6,428.66
2024-08-30,Aug 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,31,28,31,4.6,12,21,Low,Low,0,6.7,428.66
2024-09-29,Sep 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,44,40,42,4.4,17,77,Low,Low,0,9.5,428.66
2024-10-29,Oct 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,48,48,55,4.8,19,58,Low,Low,0,11.4,428.66
2024-11-28,Nov 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,42,45,42,3.9,16,90,Low,Low,0,10.7,428.66
2024-12-28,Dec 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,52,57,60,4.4,20,22,Low,Low,0,13.6,428.66
2025-01-27,Jan 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,56,58,59,4.3,22,43,Low,Low,0,13.8,428.66
2025-02-26,Feb 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,54,46,55,5.0,21,48,Low,Low,0,11.0,428.66
2025-03-28,Mar 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,39,36,34,4.0,15,84,Low,Low,0,8.6,428.66
2025-04-27,Apr 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,37,38,41,4.6,14,32,Low,Low,0,9.0,428.66
2025-05-27,May 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,42,42,51,5.1,16,55,Low,Medium,0,10.0,428.66
2025-06-26,Jun 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,35,36,43,5.0,14,34,Low,Medium,0,8.6,428.66
2025-07-26,Jul 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,29,32,37,4.9,11,60,Low,Medium,0,7.6,428.66
2025-08-25,Aug 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,31,36,24,2.8,12,54,Low,Low,0,8.6,428.66
2025-09-24,Sep 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,44,48,57,5.0,17,55,Low,Medium,0,11.4,428.66
2025-10-24,Oct 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,48,43,46,4.5,19,70,Low,Low,0,10.2,428.66
2025-11-23,Nov 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Accessories,Panthère Chain Bag,42,43,37,3.6,16,42,Low,Low,0,10.2,428.66
2024-07-01,Jul 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,16,18,14,3.3,6,69,Low,Low,0,4.3,428.66
2024-07-31,Jul 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,16,16,16,4.2,6,89,Low,Low,0,3.8,428.66
2024-08-30,Aug 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,17,16,22,5.8,6,68,Low,Medium,0,3.8,428.66
2024-09-29,Sep 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,25,25,20,3.3,10,62,Low,Low,0,6.0,428.66
2024-10-29,Oct 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,27,28,33,4.9,10,54,Low,Medium,0,6.7,428.66
2024-11-28,Nov 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,24,23,29,5.3,9,77,Low,Medium,0,5.5,428.66
2024-12-28,Dec 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,29,30,36,5.1,11,88,Low,Medium,0,7.1,428.66
2025-01-27,Jan 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,31,30,31,4.4,12,82,Low,Low,0,7.1,428.66
2025-02-26,Feb 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,30,32,28,3.7,12,48,Low,Low,0,7.6,428.66
2025-03-28,Mar 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,22,26,20,3.2,8,84,Low,Low,0,6.2,428.66
2025-04-27,Apr 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,20,18,18,4.2,8,43,Low,Low,0,4.3,428.66
2025-05-27,May 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,24,22,19,3.7,9,34,Low,Low,0,5.2,428.66
2025-06-26,Jun 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,19,18,24,5.6,7,71,Low,Medium,0,4.3,428.66
2025-07-26,Jul 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,16,16,13,3.4,6,48,Low,Low,0,3.8,428.66
2025-08-25,Aug 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,17,20,16,3.3,6,54,Low,Low,0,4.8,428.66
2025-09-24,Sep 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,25,29,24,3.5,10,45,Low,Low,0,6.9,428.66
2025-10-24,Oct 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,27,26,27,4.4,10,58,Low,Low,0,6.2,428.66
2025-11-23,Nov 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Accessories,Panthère Chain Bag,24,28,22,3.3,9,47,Low,Low,0,6.7,428.66
2024-07-01,Jul 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,9,8,7,3.7,3,72,Low,Low,0,1.9,428.66
2024-07-31,Jul 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,9,9,11,5.2,3,20,Low,Medium,0,2.1,428.66
2024-08-30,Aug 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,9,9,12,5.7,3,52,Low,Medium,0,2.1,428.66
2024-09-29,Sep 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,13,12,12,4.1,5,59,Low,Low,0,2.9,428.66
2024-10-29,Oct 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,15,13,12,3.9,6,55,Low,Low,0,3.1,428.66
2024-11-28,Nov 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,13,13,13,4.2,5,50,Low,Low,0,3.1,428.66
2024-12-28,Dec 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,16,15,21,5.8,6,32,Low,Medium,0,3.6,428.66
2025-01-27,Jan 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,17,18,14,3.3,6,73,Low,Low,0,4.3,428.66
2025-02-26,Feb 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,16,16,18,4.7,6,81,Low,Low,0,3.8,428.66
2025-03-28,Mar 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,12,10,15,6.2,4,90,Low,Medium,0,2.4,428.66
2025-04-27,Apr 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,11,10,10,4.2,4,20,Low,Low,0,2.4,428.66
2025-05-27,May 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,13,13,13,4.2,5,85,Low,Low,0,3.1,428.66
2025-06-26,Jun 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,10,11,13,5.0,4,77,Low,Medium,0,2.6,428.66
2025-07-26,Jul 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,9,7,8,4.7,3,44,Low,Low,0,1.7,428.66
2025-08-25,Aug 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,9,8,8,4.2,3,23,Low,Low,0,1.9,428.66
2025-09-24,Sep 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,13,14,15,4.5,5,17,Low,Low,0,3.3,428.66
2025-10-24,Oct 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,15,14,14,4.2,6,73,Low,Low,0,3.3,428.66
2025-11-23,Nov 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Accessories,Panthère Chain Bag,13,15,14,3.9,5,38,Low,Low,0,3.6,428.66
2024-07-01,Jul 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,9,9,7,3.3,3,49,Low,Low,0,2.1,428.66
2024-07-31,Jul 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,9,9,11,5.2,3,27,Low,Medium,0,2.1,428.66
2024-08-30,Aug 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,10,9,8,3.8,4,61,Low,Low,0,2.1,428.66
2024-09-29,Sep 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,14,13,13,4.2,5,39,Low,Low,0,3.1,428.66
2024-10-29,Oct 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,16,18,20,4.7,6,71,Low,Medium,0,4.3,428.66
2024-11-28,Nov 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,14,14,13,3.9,5,75,Low,Low,0,3.3,428.66
2024-12-28,Dec 2024,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,17,15,22,6.1,6,87,Low,Medium,0,3.6,428.66
2025-01-27,Jan 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,18,18,14,3.3,7,66,Low,Low,0,4.3,428.66
2025-02-26,Feb 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,18,20,18,3.8,7,71,Low,Low,0,4.8,428.66
2025-03-28,Mar 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,13,12,17,5.9,5,16,Low,Medium,0,2.9,428.66
2025-04-27,Apr 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,12,12,9,3.1,4,40,Low,Low,0,2.9,428.66
2025-05-27,May 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,14,14,11,3.3,5,15,Low,Low,0,3.3,428.66
2025-06-26,Jun 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,11,9,7,3.3,4,81,Medium,Low,0,2.1,428.66
2025-07-26,Jul 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,9,8,8,4.2,3,36,Low,Low,0,1.9,428.66
2025-08-25,Aug 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,10,11,10,3.8,4,41,Low,Low,0,2.6,428.66
2025-09-24,Sep 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,14,13,15,4.8,5,18,Low,Low,0,3.1,428.66
2025-10-24,Oct 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,16,14,15,4.5,6,78,Low,Low,0,3.3,428.66
2025-11-23,Nov 2025,in-1,Aurelle DLF Chanakya Delhi,India,Accessories,Panthère Chain Bag,14,13,12,3.9,5,23,Low,Low,0,3.1,428.66
2024-07-01,Jul 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,84,97,92,4.0,33,20,Low,Low,0,23.1,954.55
2024-07-31,Jul 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,84,76,114,6.3,33,43,Low,Medium,0,18.1,954.55
2024-08-30,Aug 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,90,92,77,3.5,36,37,Low,Low,0,21.9,954.55
2024-09-29,Sep 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,129,127,161,5.3,51,13,Low,Medium,0,30.2,954.55
2024-10-29,Oct 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,141,142,127,3.8,56,29,Low,Low,0,33.8,954.55
2024-11-28,Nov 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,124,123,124,4.2,49,24,Low,Low,0,29.3,954.55
2024-12-28,Dec 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,152,171,108,2.7,60,17,Medium,Low,0,40.7,954.55
2025-01-27,Jan 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,163,195,164,3.5,65,19,Low,Low,0,46.4,954.55
2025-02-26,Feb 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,158,134,212,6.6,63,31,Low,Medium,0,31.9,954.55
2025-03-28,Mar 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,113,121,138,4.8,45,43,Low,Medium,0,28.8,954.55
2025-04-27,Apr 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,107,116,93,3.4,42,45,Low,Low,0,27.6,954.55
2025-05-27,May 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,124,118,106,3.8,49,31,Low,Low,0,28.1,954.55
2025-06-26,Jun 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,101,113,88,3.3,40,40,Low,Low,0,26.9,954.55
2025-07-26,Jul 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,84,96,84,3.7,33,19,Low,Low,0,22.9,954.55
2025-08-25,Aug 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,90,78,115,6.2,36,21,Low,Medium,0,18.6,954.55
2025-09-24,Sep 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,129,122,141,4.9,51,42,Low,Low,0,29.0,954.55
2025-10-24,Oct 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,141,137,130,4.0,56,43,Low,Low,0,32.6,954.55
2025-11-23,Nov 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,124,142,142,4.2,49,22,Low,Low,0,33.8,954.55
2024-07-01,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,56,53,43,3.4,22,38,Low,Low,0,12.6,954.55
2024-07-31,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,56,62,66,4.5,22,15,Low,Low,0,14.8,954.55
2024-08-30,Aug 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,60,68,57,3.5,24,35,Low,Low,0,16.2,954.55
2024-09-29,Sep 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,86,81,118,6.1,34,81,Low,Medium,0,19.3,954.55
2024-10-29,Oct 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,93,102,118,4.9,37,52,Low,Medium,0,24.3,954.55
2024-11-28,Nov 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,82,96,92,4.0,32,30,Low,Low,0,22.9,954.55
2024-12-28,Dec 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,101,93,92,4.2,40,61,Low,Low,0,22.1,954.55
2025-01-27,Jan 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,108,121,147,5.1,43,62,Low,Medium,0,28.8,954.55
2025-02-26,Feb 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,105,98,98,4.2,42,25,Low,Low,0,23.3,954.55
2025-03-28,Mar 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,75,82,66,3.4,30,76,Low,Low,0,19.5,954.55
2025-04-27,Apr 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,71,80,73,3.8,28,90,Low,Low,0,19.0,954.55
2025-05-27,May 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,82,86,69,3.4,32,14,Low,Low,0,20.5,954.55
2025-06-26,Jun 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,67,58,53,3.8,26,27,Low,Low,0,13.8,954.55
2025-07-26,Jul 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,56,61,76,5.2,22,24,Low,Medium,0,14.5,954.55
2025-08-25,Aug 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,60,57,80,5.9,24,28,Low,Medium,0,13.6,954.55
2025-09-24,Sep 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,86,93,73,3.3,34,30,Low,Low,0,22.1,954.55
2025-10-24,Oct 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,93,87,123,5.9,37,59,Low,Medium,0,20.7,954.55
2025-11-23,Nov 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Accessories,Aurelle Trinity Wallet,82,87,89,4.3,32,52,Low,Low,0,20.7,954.55
2024-07-01,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,43,42,40,4.0,17,25,Low,Low,0,10.0,954.55
2024-07-31,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,43,39,57,6.1,17,32,Low,Medium,0,9.3,954.55
2024-08-30,Aug 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,46,52,36,2.9,18,13,Low,Low,0,12.4,954.55
2024-09-29,Sep 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,66,75,91,5.1,26,19,Low,Medium,0,17.9,954.55
2024-10-29,Oct 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,72,72,79,4.6,28,40,Low,Low,0,17.1,954.55
2024-11-28,Nov 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,63,73,48,2.8,25,17,Low,Low,0,17.4,954.55
2024-12-28,Dec 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,78,80,103,5.4,31,12,Low,Medium,0,19.0,954.55
2025-01-27,Jan 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,84,96,69,3.0,33,20,Low,Low,0,22.9,954.55
2025-02-26,Feb 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,81,96,70,3.1,32,36,Low,Low,0,22.9,954.55
2025-03-28,Mar 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,58,57,40,2.9,23,26,Medium,Low,0,13.6,954.55
2025-04-27,Apr 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,55,50,57,4.8,22,28,Low,Low,0,11.9,954.55
2025-05-27,May 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,63,55,88,6.7,25,24,Low,Medium,0,13.1,954.55
2025-06-26,Jun 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,52,55,68,5.2,20,34,Low,Medium,0,13.1,954.55
2025-07-26,Jul 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,43,47,58,5.2,17,10,Low,Medium,0,11.2,954.55
2025-08-25,Aug 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,46,48,32,2.8,18,13,Medium,Low,0,11.4,954.55
2025-09-24,Sep 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,66,62,79,5.3,26,40,Low,Low,0,14.8,954.55
2025-10-24,Oct 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,72,73,83,4.8,28,29,Low,Low,0,17.4,954.55
2025-11-23,Nov 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Accessories,Aurelle Trinity Wallet,63,71,62,3.7,25,32,Low,Low,0,16.9,954.55
2024-07-01,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,37,41,34,3.5,14,68,Low,Low,0,9.8,954.55
2024-07-31,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,37,41,51,5.2,14,87,Low,Medium,0,9.8,954.55
2024-08-30,Aug 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,40,35,50,6.0,16,90,Low,Medium,0,8.3,954.55
2024-09-29,Sep 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,57,62,78,5.3,22,41,Low,Medium,0,14.8,954.55
2024-10-29,Oct 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,62,63,46,3.1,24,43,Medium,Low,0,15.0,954.55
2024-11-28,Nov 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,55,47,50,4.5,22,68,Low,Low,0,11.2,954.55
2024-12-28,Dec 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,67,66,48,3.1,26,59,Medium,Low,0,15.7,954.55
2025-01-27,Jan 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,72,65,94,6.1,28,34,Low,Medium,0,15.5,954.55
2025-02-26,Feb 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,70,70,85,5.1,28,73,Low,Medium,0,16.7,954.55
2025-03-28,Mar 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,50,47,40,3.6,20,45,Low,Low,0,11.2,954.55
2025-04-27,Apr 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,47,45,61,5.7,18,28,Low,Medium,0,10.7,954.55
2025-05-27,May 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,55,57,60,4.4,22,43,Low,Low,0,13.6,954.55
2025-06-26,Jun 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,45,51,61,5.0,18,47,Low,Medium,0,12.1,954.55
2025-07-26,Jul 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Accessories,Aurelle Trinity Wallet,37,35,33,4.0,14,54,Low,Low,0,8.3,954.55
